Time,tau_m,tau_ext,theta_m,q,d_theta_m,d_q,dd_theta_m,dd_q
0.038,0.163184120359023,0,0.631180310189656,0.00486153370518899,28.2630419179001,0.299159262545185,1065.10514507118,5.8258191472394
0.04,0.163568152081988,0,0.691061156971701,0.00544795210059118,30.269714014746,0.311151358069549,1068.79449476306,5.74175564250164
0.042,0.163222944575738,0,0.75480516040476,0.00607621279175389,32.2774098187471,0.323092545818261,1036.72536471195,5.84079343514855
0.044,0.162096225667504,0,0.822281685755537,0.00674686756519722,34.2224254870621,0.335304027212736,974.270495000838,6.08402698550851
0.046,0.160191224546375,0,0.893276528562267,0.00745969344552139,36.0507534117076,0.348029490251406,889.143712599167,6.41957039014841
0.048,0.157567556904082,0,0.96751138578974,0.00821361159154939,37.7227131702763,0.361412617258662,790.523379676435,6.78877616630237
0.05,0.154337536933964,0,1.04466919207631,0.00900664078343225,39.215800969477,0.375486961542454,688.094190083368,7.1328456418566
0.052,0.1506582060639,0,1.12442249027279,0.00983588236696723,40.5255985117692,0.39017825401733,591.103636649412,7.39911880379589
0.054,0.146719722493699,0,1.20646178046846,0.0106975512315938,41.6647924138828,0.405318106859734,507.523362924269,7.54639616796231
0.056,0.14273105659216,0,1.29052093650582,0.0115870905237428,42.6605456568788,0.420667154927995,443.390652198059,7.54877388850506
0.058,0.138904160026644,0,1.37639723999168,0.0124994178605586,43.5506143731283,0.435944897764666,402.383122323635,7.39765487277681
0.06,0.135437902673156,0,1.46396427589936,0.0134293362188599,44.3787026981624,0.450862889468816,385.652826476848,7.10181408083095
0.062,0.132503090426091,0,1.55317676039868,0.0143721004836164,45.1895881555788,0.465157606118063,391.917647505137,6.68561859950002
0.064,0.130229787414444,0,1.64406722862725,0.0153240691163072,46.0245301971133,0.478619374251591,417.781589198046,6.18570225481958
0.066,0.128697975268517,0,1.73673531166797,0.0162833112160826,46.917402290695,0.491114123137009,458.234400376286,5.64654430201341
0.068,0.127932305797531,0,1.8313310163574,0.0172500123067092,47.8918763954761,0.502595479874303,507.267060883994,5.11548683955114
0.07,0.127901364646473,0,1.92803394750555,0.0182265516870799,48.9598542508577,0.513105957778981,558.533894034443,4.63774316009772
0.072,0.128521490295031,0,2.02703074163536,0.019217206385159,50.1211995207173,0.522767552413373,605.994079942424,4.25190572996697
0.074,0.129664816089491,0,2.12849307231907,0.0202275328387372,51.3646934456773,0.53176360672029,644.473804059452,3.98637087006342
0.076,0.131170854091619,0,2.23255841868517,0.0212635430498232,52.6700259615891,0.540315012495169,670.103333328112,3.8569746732703
0.078,0.132860647312939,0,2.33931539015128,0.0223308130635926,54.0105520004021,0.548654422966278,680.598999439347,3.86599786027139
0.08,0.134552305598902,0,2.44879484327748,0.0234336534084652,55.3564927939465,0.557002002015252,675.376591891792,4.0025582817646
0.082,0.13607662754198,0,2.56096738840946,0.0245744493868567,56.6782451472808,0.565545424951138,655.498559334461,4.24427798974157
0.084,0.137291505675871,0,2.67574722859767,0.0257532464721836,57.9494760101573,0.574425697459832,623.471582948419,4.55999762389873
0.086,0.138093915234504,0,2.7930016601588,0.0269676151554016,59.1497213807332,0.583729211719619,582.922729138551,4.91322498900229
0.088,0.138428489375404,0,2.91256505368173,0.028212793099482,60.2662722239856,0.593485609830167,538.190954101176,5.26595384846809
0.09,0.138291969131404,0,3.03425577474019,0.0294820823994025,61.2952091756911,0.60367071548693,493.875839085976,5.58247382630759
0.092,0.137733160766869,0,3.15789431608586,0.03076747391739,62.2415348331071,0.614213944750987,454.386862401722,5.8328098936601
0.094,0.136848408075264,0,3.28332089240845,0.0320604651098654,63.118439213689,0.625009733745076,423.534234721193,5.99547694397695
0.096,0.135772961339278,0,3.41041087589581,0.0333530197123856,63.9458125790333,0.635932243746907,404.196561141561,6.05930852421875
0.098,0.134668967114638,0,3.53908670303613,0.0346385847725794,64.7481836298792,0.646852051290717,398.091873780394,6.02421401370954
0.1,0.133711085260613,0,3.66932523703835,0.0359130422048358,65.5523050548907,0.657653035419196,405.667744912124,5.90082644811448
0.102,0.133070938283762,0,3.80116000215255,0.0371754462482711,66.3846293861193,0.668247398060655,426.114343996337,5.70911162136375
0.104,0.132901696584906,0,3.93467818793912,0.038428403155128,67.2689152928495,0.678586820286,457.492672813988,5.47610611364505
0.106,0.133324093408275,0,4.07001281386735,0.0396779918197718,68.2241795928886,0.688668324387821,496.959982732242,5.23302829826702
0.108,0.13441504597952,0,4.20733089934048,0.0409331965841844,69.26316711571,0.698534396261878,541.066501229869,5.01205635920745
0.11,0.136199844201231,0,4.34681885575103,0.0422049124095328,70.3914541682422,0.708267940451516,586.092672825114,4.84308847940001
0.112,0.138648573182188,0,4.48866656728267,0.0435046701503277,71.607237611209,0.717983297170122,628.394358115946,4.75079279340251
0.114,0.14167708527882,0,4.63305172400673,0.0448432917967528,72.9017966640072,0.727814725825269,664.724681914277,4.75221941311171
0.116,0.145152460300374,0,4.78012589494722,0.0462296987050231,74.2605544899572,0.737903668048161,692.505063494389,4.85518590204956
0.118,0.148902520345232,0,4.93000358543797,0.0476700506526514,75.6646163903264,0.7483860080598,710.023837056535,5.05756735245536
0.12,0.15272862926776,0,5.08275515003962,0.0491673049228313,77.0926245598667,0.75938041077778,716.548162744801,5.34753387164267
0.122,0.15642073393673,0,5.23840399374752,0.0507211880440066,78.5227479216042,0.770978458749159,712.343019145587,5.70469222696
0.124,0.159773417875974,0,5.39692805858137,0.0523285045898409,79.9346206905241,0.783236834444101,698.599350719702,6.10200971927925
0.126,0.16260165306033,0,5.55826520925704,0.0539836839521566,81.3110551659529,0.796171556400476,677.281323491945,6.508329859207
0.128,0.164754959621989,0,5.72232182305395,0.0556794783007789,82.6393815604919,0.809754415969604,650.909535149493,6.89123680264732
0.13,0.166128814028084,0,5.88898365806595,0.057407748282358,83.9123076000485,0.82391201488201,622.30236651705,7.21999620840594
0.132,0.166672373084809,0,6.05812791973143,0.059160284925212,85.1282391807981,0.838527861917898,594.300940344522,7.46829808839175
0.134,0.166391885111147,0,6.22963537587342,0.0609296115150991,86.2910559381576,0.853447843800702,569.503987042208,7.61655108656563
0.136,0.16534951560962,0,6.40340139843182,0.062709697466584,87.4093871461127,0.868489180456212,550.037141496765,7.65352400083714
0.138,0.163657693234062,0,6.57934494080629,0.0644965096105078,88.4954787173724,0.883452699134511,537.376946650006,7.57719525251919
0.14,0.16146945144311,0,6.75741468580281,0.0662883342700648,89.563776539802,0.898137821074214,532.243587288653,7.39474876516652
0.142,0.158965571299128,0,6.93759189923678,0.0680858295190653,90.6293716495522,0.912359056306509,534.568885103419,7.12173743358716
0.144,0.156339594071086,0,7.11988986038786,0.0698918030256513,91.7064573953994,0.925962204085152,543.538298339362,6.78051392233362
0.146,0.153781946820162,0,7.30435006872714,0.0717107439149711,92.8069384488672,0.938838126765574,557.698546667921,6.39809429458523
0.148,0.151464495539015,0,7.49103571767238,0.0735481665801605,93.9393086929331,0.950932138654746,575.116827184789,6.00366653920518
0.15,0.149526802785263,0,7.68002316558473,0.0754098579582696,95.1078832166372,0.962247723014899,593.573914953201,5.62598052265811
0.152,0.148065223246106,0,7.8713922967287,0.0773011471394517,96.3124328342535,0.972844205350584,610.771920651343,5.290858312155
0.154,0.147125733225628,0,8.06521671589665,0.0792263089011632,97.5482317011353,0.982828889293769,624.537958352573,5.01904506033063
0.156,0.146701078382544,0,8.26155465240457,0.0811881615950496,98.8064932571513,0.992344849895591,633.007077659546,4.82458157659036
0.158,0.146732464043006,0,8.46044130203127,0.083187856267168,100.075139618655,1.0015560023646,634.77104493569,4.71382344194469
0.16,0.14711563395775,0,8.66188316629912,0.0852248221464105,101.339826414104,1.01063118266809,628.983426722972,4.68516533300063
0.162,0.147710817881382,0,8.8658547841754,0.0872968450518492,102.585129832804,1.01972884900876,615.415517027997,4.72946287940405
0.164,0.148355706162288,0,9.07229807766389,0.0894002792411383,103.795795568308,1.02898377270624,594.461645149941,4.83108604409056
0.166,0.148880357387995,0,9.28112432973785,0.0915303935307523,104.957949990881,1.03849677105696,567.096086313044,4.96949155594539
0.168,0.149122783963105,0,9.49221859018009,0.093681823854355,106.060181411465,1.04832807112976,534.787030200692,5.12116782290255
0.17,0.14894390368523,0,9.70544609959831,0.0958490712217845,107.094412729092,1.05849434292777,499.37574007585,5.26178334314054
0.172,0.148240597649033,0,9.92066017274058,0.0980269740978714,108.056505113117,1.06896905206457,462.931070033907,5.3683581315806
0.174,0.146955771817926,0,10.137710906447,0.100211106570795,108.946554391973,1.07968567748651,427.590818113319,5.42127755113567
0.176,0.145084568333437,0,10.3564540633876,0.10239809134553,109.768865800497,1.0905433647241,395.401910819632,5.40598220482047
0.178,0.142676192447704,0,10.5767594999416,0.10458583734931,110.531616861924,1.10141458360597,368.171104671608,5.31419865306469
0.18,0.139831185329059,0,10.7985185367339,0.106773698479122,111.246240805841,1.11215437092621,347.336769352361,5.14462052035127
0.182,0.136694351669526,0,11.0216497291062,0.108962523017575,111.926582545035,1.12261082798679,333.870471993498,4.90300043205905
0.184,0.133443912591051,0,11.2461026096985,0.111154557531972,112.587894431833,1.13263659299165,328.214675699226,4.60166338342041
0.186,0.130277768795995,0,11.4718591458201,0.11335319387297,113.245748686868,1.14210082272924,330.26011714163,4.25849717605484
0.188,0.127398000134431,0,11.6989328514542,0.115562585319586,113.914947128459,1.15090081650303,339.363577197034,3.89551224929646
0.19,0.124994875735641,0,11.9273656888003,0.117787190700946,114.608506946627,1.1589720776234,354.404024314042,3.53709009279972
0.192,0.123231691277008,0,12.1572230694837,0.120031326701653,115.336794431599,1.16629557318074,373.872660555774,3.20805728789908
0.194,0.122231683297433,0,12.3885874054884,0.122298812907671,116.106867491804,1.17290123238834,395.990336918659,2.93173250066963
0.196,0.122068100210004,0,12.6215507481917,0.12459277344913,116.922073222026,1.17886722032354,418.844169538328,2.72809611702721
0.198,0.122758249927093,0,12.8562070824007,0.126915611706081,117.781929478357,1.18431512226781,440.533988457139,2.61222417647781
0.2,0.124262016300573,0,13.0926448207698,0.129269114977862,118.682300113719,1.189401708004,459.318490559818,2.59310715316818
0.202,0.126484968058168,0,13.3309399963837,0.131654601214353,119.615853009814,1.19430826693524,473.75067999735,2.67294058271475
0.204,0.129285805127389,0,13.571150597973,0.134073011197477,120.57276931229,1.19922858906328,482.792433950153,2.84693437471227
0.206,0.132487529576059,0,13.8133124361425,0.136524878710152,121.541652565772,1.2043565576424,485.898926247575,3.10364875034086
0.208,0.135891421506058,0,14.057436858698,0.139010163022713,122.5105691494,1.20987404460823,483.065265815457,3.42583102096718
0.21,0.139292669546583,0,14.3035105353826,0.141527982560769,123.468138147164,1.21593947287473,474.830101987541,3.79169737348512
0.212,0.14249637021666,0,14.5514974031117,0.144076332232753,124.404581340837,1.22267731162369,462.234069265371,4.17657493272694
0.214,0.145332581570129,0,14.8013427067714,0.14665189169956,125.31264387035,1.23016907502936,446.734630375726,4.554791519712
0.216,0.147669196571456,0,15.0529788919015,0.149250027179011,126.188303886605,1.23844685918669,430.082841266617,4.90167549684005
0.218,0.14942158391779,0,15.3063329109538,0.151865046208373,127.031204979461,1.24749066635894,414.171405119106,5.19550903993384
0.22,0.150558213383641,0,15.5613343191271,0.154490692666228,127.844767422852,1.25723057399491,400.866637673054,5.4192698945195
0.222,0.151101816858843,0,15.817923402577,0.157120798926585,128.635961665266,1.26755420822908,391.839169373109,5.56200406203601
0.224,0.151126007350146,0,16.0760585418029,0.159749975351036,129.414757463081,1.27831897102846,388.408983706748,5.61969750942275
0.226,0.150747655527288,0,16.3357220788364,0.162374224105301,130.193291764385,1.28936734383815,391.41952486857,5.59555773822322
0.228,0.150115675608468,0,16.5969241083328,0.164991397980244,130.984825191335,1.30054297551544,401.15311299456,5.49967061442797
0.23,0.149397170276157,0,16.8597038158693,0.167601461694021,131.802577948769,1.31170543073236,417.296029882281,5.34805649858017
0.232,0.148762103179167,0,17.1241282120859,0.170206539026529,132.658548475648,1.32274203575738,438.95683338557,5.16120529989377
0.234,0.14836778925749,0,17.3902883390418,0.172810743622803,133.562420433894,1.33357577588971,464.736300467352,4.96221748331382
0.236,0.148344507534452,0,17.6582932450778,0.175419804767667,134.520655614016,1.34416867370126,492.842486442529,4.774713521204
0.238,0.148783446969842,0,17.928262227224,0.178040522173237,135.535853211961,1.35452062992217,521.240247755783,4.62069535377769
0.24,0.149728001272014,0,18.2003160075805,0.180680114138713,136.60643158361,1.36466423897084,547.82159352609,4.51854912313507
0.242,0.151169149392528,0,18.4745676168504,0.183345547967409,137.726659490693,1.37465648583065,570.581621889535,4.48136795869671
0.244,0.153045317950301,0,18.7511137811191,0.186042943434217,138.887032943315,1.38456856345017,587.784611940719,4.51574592310165
0.246,0.155246748317924,0,19.0300275387272,0.188777111726125,140.07496388908,1.39447536774208,598.106001741915,4.62115068925936
0.248,0.15762401555804,0,19.3113526715833,0.191551247754781,141.275720588938,1.40444636212432,600.738318346711,4.78992828902057
0.25,0.16,0,19.5951003576144,0.194366761697093,142.473538423325,1.4145391783083,595.452408157794,5.00793541852401
0.252,0.16218432375756,0,19.8812482676575,0.197223232175589,143.652805581858,1.42479640052101,582.609272692365,5.25573965997228
0.254,0.163989057865673,0,20.1697421472195,0.200118478993163,144.799221927623,1.43524475514136,563.122135896035,5.51028034573682
0.256,0.165244398126485,0,20.4604997384328,0.203048767679463,145.900832370411,1.44589510367993,538.372709929783,5.74684591119783
0.258,0.165813008154463,0,20.7534167144066,0.206009158118387,146.948848545376,1.45674177816203,510.089616789161,5.94119941625396
0.26,0.165601836493046,0,21.0483741285613,0.208993990810369,147.938193218009,1.46776074917626,480.200190391707,6.07167310191323
0.262,0.164570422077168,0,21.3452467435321,0.211997471978528,148.867728093226,1.47890716619837,450.669092063495,6.12105507276325
0.264,0.162734991559514,0,21.6439115229807,0.215014289158605,149.740154611046,1.49011338108106,423.338075354629,6.07810632573794
0.266,0.16016799913522,0,21.9442555640844,0.218040177515874,150.561606050907,1.50128861382579,399.780728727465,5.93857471172216
0.268,0.156993135719671,0,22.2461828160632,0.221072363511461,151.340975321684,1.51232123151893,381.184176897599,5.70561358724808
0.27,0.153376208470795,0,22.5496190531556,0.224109826460003,152.089043890928,1.52308437587107,368.266781243864,5.38956479281926
0.272,0.149512632685749,0,22.8545147330525,0.227153335895905,152.817491471683,1.53344528962751,361.237236832954,5.00712438966107
0.274,0.145612557770373,0,23.1608455643562,0.230205248542221,153.537872216625,1.54327799088645,359.796580752331,4.57996948662519
0.276,0.14188484409539,0,23.4686108179508,0.233269087460753,154.260641340019,1.55247801691336,363.180951790151,4.13297748395677
0.278,0.138521201944657,0,23.7778296255536,0.236348970728369,154.994307411856,1.56097710530168,370.239830675959,3.692206612261
0.28,0.135681789609429,0,24.0885356838687,0.239448989946911,155.744771711621,1.56875516282945,379.542158100115,3.28282299119054
0.282,0.133483446171499,0,24.4007709006781,0.242572645418603,156.514898866401,1.57584687793534,389.501240344707,2.92715408569969
0.284,0.131991515733308,0,24.7145785712282,0.245722422205886,157.304344385861,1.58234103201112,398.508653123226,2.64302571599939
0.286,0.13121592194717,0,25.0299966632833,0.248899546180476,158.109646133659,1.58837196674223,405.067313841879,2.44250567767063
0.288,0.131111799381312,0,25.3470517345131,0.252103908950216,158.924569039027,1.59410438368826,407.914364858965,2.33113657181012
0.29,0.131584610760956,0,25.6657539326353,0.255334119390245,159.740675680316,1.59971400833251,406.125379892734,2.30769783151442
0.292,0.132499307747305,0,25.9860934500745,0.258587636949801,160.548080021416,1.60536718050041,399.192612467704,2.36449633501949
0.294,0.133692758464506,0,26.3080387133916,0.261860955557227,161.336328288028,1.61120222419541,387.071540749442,2.48814902468504
0.296,0.134988395186801,0,26.6315364765828,0.265149823764331,162.095340767368,1.61731487415665,370.191844421548,2.66078907834077
0.298,0.136211852821282,0,26.9565138601412,0.268449502749382,162.81634214001,1.62374933351817,349.431184531323,2.86159824565968
0.3,0.137206288210572,0,27.2828822348475,0.271755070257888,163.49270655257,1.63049577382432,326.052711276562,3.06854395777192
0.302,0.137846098501379,0,27.6105426916629,0.275061766328326,164.120647580437,1.63749429395669,301.60998984621,3.26018479729692
0.304,0.138047891515701,0,27.9393926885543,0.278365356393162,164.69969275323,1.64464453858534,277.825816917853,3.41740399164137
0.306,0.137777791024068,0,28.2693333526967,0.281662479112959,165.232897240447,1.6518193896767,256.453933090165,3.52493743564292
0.308,0.137054465952093,0,28.6002768534084,0.284950951194032,165.726771046143,1.65888061853789,239.134615588622,3.57257947938111
0.31,0.1359476294305,0,28.9321532417408,0.288230006003992,166.190917518806,1.66569440705776,227.256271008517,3.55597502652948
0.312,0.134572131591871,0,29.2649161763609,0.291500442063084,166.637406163271,1.67214515671107,221.83521798744,3.47693831698693
0.314,0.133078137739599,0,29.5985470273741,0.294764656355204,167.079926970634,1.6781465839721,223.424748477666,3.34327492173526
0.316,0.131638210433075,0,29.933056970265,0.298026540492669,167.532794161649,1.6836494807479,232.062320064176,3.16812168198335
0.318,0.130432373000131,0,30.2684868457985,0.301291228556548,168.009882388052,1.68864582951056,247.260538836866,2.96885663609515
0.32,0.12963240149308,0,30.6049047587482,0.304564706824854,168.52358662922,1.69316941499105,268.043737017575,2.76566376939311
0.322,0.129386658060571,0,30.9424015996321,0.307853323776385,169.083897223273,1.69729360155397,293.027799543623,2.57986266496463
0.324,0.12980673561749,0,31.2810848696028,0.311163260574176,169.697673150598,1.7011272240644,320.536842059621,2.43213018510428
0.326,0.130957035110665,0,31.6210713430017,0.314500027509768,170.368180154357,1.70480932722136,348.746763210949,2.34075138941528
0.328,0.132848154903656,0,31.9624792050233,0.317868045117249,171.094936941891,1.70850294658793,375.842908673458,2.32004007644684
0.33,0.135434656877198,0,32.3054203493231,0.321270356924703,171.873884828989,1.71238770532953,400.177346066898,2.3790630716095
0.332,0.138617411871057,0,32.6499935003955,0.324708499368847,172.697866266581,1.71665095296527,420.410739659565,2.52078347723707
0.334,0.142250348092103,0,32.9962787345776,0.328182521995355,173.55736811834,1.72147733899213,435.624640425892,2.74170587542888
0.336,0.146151061511334,0,33.3443338322031,0.331691125301386,174.441458849882,1.72703690963311,445.392200958105,3.03206378307275
0.338,0.150114427307315,0,33.6941927252995,0.335231879664502,175.338827742864,1.73347216138901,449.79882106228,3.37654089480934
0.34,0.153928102622791,0,34.0458661153535,0.338801498236829,176.238821454913,1.74088512605381,449.408846872663,3.75546727361156
0.342,0.157388653921954,0,34.3993441267897,0.342396144235417,177.132370424735,1.74932623727789,445.179868232498,4.14638527576804
0.344,0.160316990091259,0,34.7546006527477,0.346011756298287,178.012705484667,1.75878692243945,438.331929037312,4.52584393089832
0.346,0.162571839446961,0,35.1115988642357,0.349644375552569,178.875783571519,1.76919734383861,430.184497220802,4.87125818090137
0.348,0.164060170274639,0,35.4702972110257,0.353290452065786,179.720369875057,1.78042975212074,421.978664654964,5.16266068757233
0.35,0.164743707045985,0,35.8306551670607,0.356947102205038,180.547760252503,1.79230697766433,414.70508852558,5.38417919859168
0.352,0.16464101710107,0,36.1926379918336,0.36061229670935,181.361168917685,1.80461491582935,408.959070415113,5.52509442210993
0.354,0.163825008600814,0,36.5562198967376,0.364284982218188,182.164847711933,1.81711744102596,404.842527566739,5.58037351815457
0.356,0.162416059599435,0,36.921385192177,0.367965152318817,182.963039622686,1.82957198629502,401.928365942573,5.55062992129363
0.358,0.160571358736748,0,37.2881272109923,0.37165386694389,183.758895834342,1.84174412947185,399.296184560725,5.44152505168752
0.36,0.158471350409738,0,37.6564450462299,0.375353185280049,184.553498472225,1.85341999401631,395.639932078872,5.2626935998435
0.362,0.156304415464118,0,38.0263384115084,0.379065963383247,185.345127545352,1.86441596209632,389.438980372903,5.0263332017333
0.364,0.154251062716616,0,38.3978012105862,0.382795488462492,186.128889209842,1.87458573575236,379.175121042147,4.74564368244873
0.366,0.152468945036435,0,38.770814638116,0.386544960387319,186.896784224893,1.88382484894072,363.57031300907,4.43332280687412
0.368,0.151079943120224,0,39.1453407802537,0.390316871502112,187.638243614101,1.89207245018435,341.814625658908,4.10031788101539
0.37,0.150160386373232,0,39.5213177217184,0.394112379949447,188.341098428637,1.89931003249443,313.751603565213,3.75499417207954
0.372,0.149735217899527,0,39.8986570775657,0.397930812393504,188.992888711715,1.9055570961377,279.989921268534,3.40281799736124
0.374,0.149776581302396,0,40.2772446243064,0.401769437037521,189.582360416328,1.91086430215997,241.916208825727,3.04657499908683
0.376,0.150206938147054,0,40.6569442977342,0.405623590169727,190.100955756068,1.91530509686715,201.594631998107,2.68706329092411
0.378,0.150906447165938,0,41.0376053089469,0.409487138933907,190.544080506738,1.91896685299551,161.554334293319,2.3241267629247
0.38,0.102061073738538,0,41.419071618524,0.413353180379078,190.911939754354,1.92194239961193,124.485787052628,1.95783706518571
0.382,0.102320866025105,0,41.8011926126687,0.417214854725377,191.209779308207,1.92432264792579,92.8888715811998,1.58960598662503
0.384,0.102591231629491,0,42.1838336037003,0.421066170231348,191.447455980915,1.9261909611577,68.7322378262013,1.22302184396645
0.386,0.102871103542175,0,42.5668847515439,0.424902749294516,191.638375186481,1.92761983463237,53.1860047214901,0.864254301817623
0.388,0.103159377236577,0,42.950267187687,0.428722394946588,191.797950678518,1.92867018174557,46.4744932397688,0.521951930045431
0.39,0.103454915028125,0,43.3339355158588,0.432525373276458,191.941824645149,1.92939302279669,47.8686969880759,0.20664776712485
0.392,0.103756550564176,0,43.7178764096163,0.436314342995191,192.084116019408,1.92983278451281,55.8105196064315,-0.0702302996790709
0.394,0.104063093427071,0,44.1021036185888,0.440093938280315,192.23594159892,1.93003104038049,68.1399786957522,-0.29759035538258
0.396,0.104373333832178,0,44.4866502098605,0.443870094500759,192.404393385777,1.93002961019748,82.3847895082593,-0.465967133275946
0.398,0.104686047402353,0,44.8715592096471,0.447649257707554,192.592074683065,1.92987243860428,96.0682961538601,-0.568692673781062
0.4,0.105,0,45.2568739246717,0.451437613245287,192.797212854277,1.92960626647141,106.994961941924,-0.602794024839028
0.402,0.105313952597647,0,45.6426291345116,0.455240423345364,193.014290529945,1.9292804742337,113.480612108664,-0.569511296897468
0.404,0.105626666167822,0,46.0288441285836,0.459061524668174,193.235077852793,1.92894649815369,114.505369150016,-0.474385180717936
0.406,0.105936906572929,0,46.4155182755252,0.462903026154014,193.449910817242,1.92865702314539,109.778944410403,-0.326917568089735
0.408,0.106243449435824,0,46.8026294785644,0.466765240121564,193.649046227766,1.92846494003836,99.7191678837052,-0.139854348619936
0.41,0.106545084971875,0,47.1901355071489,0.470646849799851,193.823930714097,1.92842190349791,85.354233855981,0.071827069678477
0.412,0.106840622763423,0,47.577977851824,0.474545274392262,193.968245907014,1.92857622560225,68.1663689908103,0.292120569240601
0.414,0.107128896457825,0,47.9660874773346,0.478457159078457,194.078629383531,1.92896984784381,49.8991005541161,0.505266834557881
0.416,0.107408768370509,0,48.35439167385,0.482378897832453,194.155015894671,1.92963438656804,32.3519383981313,0.696980797489693
0.418,0.107679133974895,0,48.7428211401754,0.486307095001587,194.200590133104,1.930586758154,17.1852732818722,0.855517033091578
0.42,0.107938926261462,0,49.1313164822662,0.490238895676036,194.221385571587,1.9318254128076,5.7550392345981,0.972476737805384
0.422,0.108187119948743,0,49.5198334595145,0.494172160447727,194.225599187588,1.9333283641228,-1.0082469111747,1.04328903364976
0.424,0.108422735529643,0,49.9083465182093,0.498105503613385,194.222716102739,1.93505384428808,-2.66740584990002,1.06733734340585
0.426,0.108644843137107,0,50.2968503704944,0.502038232280847,194.222549993558,1.93694377680166,0.708920313809594,1.04774148650231
0.428,0.108852566213879,0,50.6853595799781,0.505970213609375,194.234304758911,1.93892966476636,8.58570287675866,0.990839796096741
0.43,0.109045084971875,0,51.0739062948196,0.509901674961753,194.265751625672,1.94094004788905,20.0443777993392,0.905438015617187
0.432,0.10922163962751,0,51.4625364298145,0.513832931309393,194.322595867805,1.94290839733426,33.8969874340887,0.801903660981002
0.434,0.109381533400219,0,51.8513047416466,0.517764051563236,194.408081645119,1.94478029796119,48.8174705207702,0.691190179659882
0.436,0.10952413526233,0,52.2402693531719,0.521694516321453,194.52285544153,1.94651905645841,63.4755954151317,0.583877052938742
0.438,0.109648882429441,0,52.6294863380189,0.52562296057181,194.665081214288,1.94810929299074,76.6601798551967,0.489308190934538
0.44,0.109755282581476,0,53.0190049509243,0.529547107240012,194.830776169165,1.9495583497232,87.3806102881399,0.414898697208714
0.442,0.109842915805643,0,53.4088639743636,0.53346396454761,195.014317089351,1.95089539023914,94.9388827751482,0.365659475779734
0.444,0.109911436253643,0,53.7990894671305,0.537370288537489,195.209054892325,1.95216806587415,98.9680175356958,0.34396416831381
0.446,0.109960573506572,0,54.1896939863363,0.541263228461213,195.407970304421,1.95343683150079,99.4363446252809,0.349558807451671
0.448,0.109990133642141,0,54.5806771596623,0.545141011464089,195.604305929756,1.95476739163423,96.6204636152675,0.379794611068642
0.45,0.11,0,54.9720273479505,0.549003509405926,195.792118393604,1.95622212471838,91.0523668554943,0.430048572194971
0.452,0.109990133642141,0,55.3637240703131,0.552852564918374,195.966707102487,1.95785151632927,83.4480985180657,0.494283510318624
0.454,0.109960573506572,0,55.7557408504882,0.556692013918817,196.124891833364,1.95968666496117,74.6263137736486,0.565688993987361
0.456,0.109911436253643,0,56.1480481640532,0.560527403532452,196.265128140916,1.96173388115229,65.425211974539,0.637339487563443
0.458,0.109842915805643,0,56.5406162078718,0.564365453606643,196.387465710906,1.96397223136469,56.6256317935854,0.702808881260763
0.46,0.109755282581476,0,56.9334172684909,0.5682133419695,196.493368714111,1.96635447583655,48.8867609979343,0.756690450281375
0.462,0.109648882429441,0,57.3264275313434,0.572077909656935,196.585427861149,1.96881128126646,42.6991149870551,0.794984186527942
0.464,0.10952413526233,0,57.7196282449411,0.575964886932673,196.667000750914,1.97125811558675,38.3573865428714,0.815326336974545
0.466,0.109381533400219,0,58.1130062305067,0.579878238896997,196.741820114785,1.97360402896995,35.9536806735444,0.817049495345278
0.468,0.10922163962751,0,58.5065538005658,0.583819721953147,196.813608706608,1.97576150353444,35.3897232030141,0.801077558617585
0.47,0.109045084971875,0,58.9002682044439,0.587788721582469,196.885735128933,1.97765649117688,36.4050335551121,0.769677546457497
0.472,0.108852566213879,0,59.2941507374879,0.591782397261845,196.960937467106,1.97923753791804,38.6168955650151,0.726106016862408
0.474,0.108644843137107,0,59.6882056329846,0.595796095432564,197.04113232016,1.98048265892857,41.5673061182994,0.674197588086766
0.476,0.108422735529643,0,60.0824388226518,0.599823930346972,197.127317000861,1.98140268227942,44.7719382835756,0.617944927013116
0.478,0.108187119948743,0,60.476856636337,0.603859409104351,197.219563454355,1.98204024937616,47.7664837857217,0.561114175656006
0.48,0.107938926261462,0,60.8714645341385,0.60789600994886,197.317094528273,1.9824643792992,50.1464598010109,0.506929569695459
0.482,0.107679133974895,0,61.2662660050176,0.611927689549611,197.418427085613,1.98276125458929,51.5975690892031,0.457848702343439
0.484,0.107408768370509,0,61.6612617728793,0.615949339324036,197.521562456325,1.98302258813787,51.9148669655012,0.415437765494095
0.486,0.107128896457825,0,62.0564493912405,0.619957195453304,197.624202983761,1.98333349764606,51.0101882162398,0.380345499765884
0.488,0.106840622763423,0,62.4518232070788,0.623949153394891,197.723973623283,1.98376197746084,48.9084067575458,0.352365880390126
0.49,0.106545084971875,0,62.8473745940002,0.627924901699572,197.818629180326,1.98435156297462,45.734046115774,0.330572688327454
0.492,0.106243449435824,0,63.2430923365973,0.63188581012875,197.906230524054,1.98511774028259,41.6904627583356,0.313504253759951
0.494,0.105936906572929,0,63.6389630883616,0.635834577200218,197.985276979677,1.98604758810394,37.0342508287385,0.299374676948732
0.496,0.105626666167822,0,64.0349718835343,0.639774719414478,198.054787125076,1.98710165815672,32.0476594869884,0.286289518201793
